candidate_id,bill_id,vote
412562,11,Not Voting
412563,11,Yea
412564,11,Yea
412565,11,Yea
412566,11,Yea
412568,11,Yea
412569,11,Yea
412571,11,Yea
412572,11,Yea
412574,11,Yea
412576,11,Yea
412578,11,Yea
412579,11,Yea
412580,11,Yea
412581,11,Yea
412583,11,Yea
412584,11,Yea
412585,11,Yea
412595,11,Yea
412596,11,Yea
412600,11,Yea
412601,11,Yea
412606,11,Yea
412607,11,Yea
412608,11,Yea
412609,11,Yea
412610,11,Yea
412612,11,Yea
412613,11,Yea
412615,11,Yea
412616,11,Yea
412617,11,Yea
412619,11,Yea
412622,11,Yea
412623,11,Yea
412624,11,Yea
412625,11,Yea
412629,11,Yea
412630,11,Not Voting
412631,11,Yea
412632,11,Yea
412634,11,Yea
412637,11,Yea
412638,11,Yea
412639,11,Yea
412641,11,Yea
412644,11,Yea
412646,11,Yea
412647,11,Yea
412648,11,Yea
412649,11,Yea
412652,11,Yea
412653,11,Yea
412654,11,Yea
412655,11,Yea
412657,11,Yea
412660,11,Yea
412661,11,Yea
412662,11,Yea
412670,11,Yea
412673,11,Yea
412674,11,Yea
412675,11,Yea
412676,11,Yea
412677,11,Yea
412682,11,Yea
412683,11,Yea
412684,11,Yea
412685,11,Yea
412686,11,Yea
412687,11,Yea
412688,11,Yea
412689,11,Yea
412690,11,Yea
412691,11,Yea
412692,11,Yea
412693,11,Yea
412694,11,Yea
412695,11,Yea
412696,11,Yea
412697,11,Yea
412698,11,Yea
412699,11,Yea
412700,11,Yea
412701,11,Yea
412702,11,Yea
412703,11,Yea
412704,11,Yea
412705,11,Yea
412706,11,Yea
412707,11,Yea
412708,11,Yea
412709,11,Yea
412710,11,Yea
412712,11,Yea
412713,11,Yea
412714,11,Yea
412717,11,Yea
412718,11,Yea
412721,11,Yea
412722,11,Yea
412724,11,Yea
412725,11,Yea
412726,11,Yea
412728,11,Yea
412730,11,Yea
412731,11,Yea
412732,11,Yea
412735,11,Yea
412736,11,Yea
412738,11,Yea
412739,11,Yea
412740,11,Yea
412744,11,Yea
412745,11,Yea
412746,11,Yea
412747,11,Yea
412748,11,Yea
412749,11,Yea
412750,11,Yea
412751,11,Yea
412753,11,Yea
412754,11,Yea
412755,11,Yea
412756,11,Yea
412757,11,Yea
412758,11,Yea
412759,11,Yea
412760,11,Yea
412761,11,Yea
412762,11,Yea
412763,11,Yea
412764,11,Yea
412765,11,Yea
412766,11,Yea
412767,11,Yea
412768,11,Yea
412769,11,Yea
412771,11,Yea
412772,11,Yea
412773,11,Yea
412774,11,Yea
412775,11,Yea
412776,11,Yea
412777,11,Yea
412778,11,Yea
412779,11,Yea
412780,11,Yea
412781,11,Yea
412782,11,Yea
412783,11,Yea
412784,11,Yea
412785,11,Yea
412786,11,Yea
412787,11,Yea
412788,11,Yea
412789,11,Yea
412790,11,Yea
412791,11,Yea
412792,11,Yea
412793,11,Yea
412794,11,Yea
412795,11,Yea
412796,11,Yea
412797,11,Yea
412798,11,Yea
412799,11,Yea
412800,11,Yea
412801,11,Yea
412802,11,Yea
412803,11,Yea
412804,11,Yea
412805,11,Yea
412806,11,Yea
412807,11,Yea
412808,11,Yea
412809,11,Yea
412810,11,Yea
412811,11,Yea
412812,11,Yea
412813,11,Yea
412814,11,Yea
412815,11,Yea
412816,11,Yea
412817,11,Yea
412818,11,Yea
412819,11,Yea
412820,11,Yea
412821,11,Yea
412822,11,Yea
412823,11,Yea
412824,11,Yea
412825,11,Yea
412826,11,Yea
412827,11,Yea
412828,11,Yea
412829,11,Yea
412830,11,Yea
412831,11,Yea
412832,11,Yea
412833,11,Yea
412834,11,Yea
412835,11,Yea
412836,11,Yea
412837,11,Yea
412842,11,Yea
400004,10,Yea
400029,10,Yea
400030,10,Yea
400033,10,Yea
400046,10,Yea
400052,10,Yea
400057,10,Yea
400068,10,Yea
400069,10,Yea
400071,10,Yea
400074,10,Yea
400075,10,Yea
400077,10,Yea
400081,10,Yea
400090,10,Yea
400093,10,Yea
400097,10,Yea
400100,10,Yea
400101,10,Yea
400103,10,Yea
400108,10,Yea
400111,10,Yea
400114,10,Yea
400122,10,Yea
400124,10,Yea
400157,10,Yea
400158,10,Yea
400162,10,Yea
400170,10,Yea
400189,10,Yea
400199,10,Yea
400204,10,Yea
400211,10,Yea
400218,10,Yea
400219,10,Yea
400220,10,Yea
400230,10,Yea
400232,10,Yea
400233,10,Yea
400237,10,Yea
400240,10,Yea
400245,10,Yea
400246,10,Yea
400247,10,Yea
400249,10,Yea
400251,10,Yea
400259,10,Yea
400263,10,Yea
400271,10,Yea
400289,10,Yea
400290,10,Yea
400291,10,Yea
400297,10,Yea
400308,10,Yea
400309,10,Yea
400316,10,Yea
400326,10,Yea
400340,10,Yea
400341,10,Yea
400347,10,Yea
400349,10,Yea
400350,10,Yea
400352,10,Yea
400355,10,Yea
400360,10,Yea
400361,10,Yea
400363,10,Yea
400364,10,Yea
400365,10,Yea
400366,10,Yea
400371,10,Yea
400373,10,Yea
400376,10,Yea
400379,10,Yea
400380,10,Yea
400402,10,Yea
400403,10,Yea
400404,10,Yea
400411,10,Yea
400414,10,Yea
400416,10,Yea
400417,10,Yea
400419,10,Yea
400422,10,Yea
400433,10,Yea
400440,10,Yea
400616,10,Yea
400618,10,Yea
400623,10,Yea
400630,10,Yea
400639,10,Yea
400640,10,Yea
400641,10,Yea
400643,10,Yea
400644,10,Yea
400651,10,Yea
400653,10,Yea
400654,10,Yea
400655,10,Yea
400656,10,Yea
400657,10,Yea
400659,10,Yea
400661,10,Yea
400663,10,Yea
412186,10,Yea
412189,10,Yea
412190,10,Yea
412191,10,Yea
412192,10,Yea
412193,10,Yea
412195,10,Yea
412196,10,Yea
412199,10,Yea
412209,10,Yea
412211,10,Yea
412212,10,Yea
412213,10,Yea
412217,10,Yea
412221,10,Yea
412226,10,Yea
412236,10,Yea
412239,10,Yea
412250,10,Yea
412255,10,Yea
412256,10,Yea
412257,10,Yea
412258,10,Yea
412259,10,Yea
412261,10,Yea
412272,10,Yea
412278,10,Yea
412282,10,Yea
412283,10,Yea
412286,10,Yea
412292,10,Yea
412293,10,Yea
412295,10,Yea
412302,10,Yea
412307,10,Yea
412309,10,Nay
412310,10,Yea
412315,10,Yea
412317,10,Yea
412318,10,Yea
412319,10,Yea
412327,10,Yea
412331,10,Yea
412379,10,Yea
412382,10,Yea
412385,10,Yea
412388,10,Yea
412393,10,Yea
412394,10,Yea
412395,10,Yea
412396,10,Yea
412397,10,Yea
412399,10,Yea
412400,10,Yea
412402,10,Yea
412404,10,Yea
412405,10,Yea
412410,10,Yea
412412,10,Yea
412416,10,Yea
412417,10,Yea
412421,10,Yea
412427,10,Yea
412432,10,Yea
412434,10,Yea
412435,10,Yea
412437,10,Yea
412438,10,Yea
412443,10,Yea
412444,10,Yea
412445,10,Yea
412460,10,Yea
412461,10,Yea
412463,10,Yea
412465,10,Yea
412470,10,Yea
412472,10,Yea
412476,10,Yea
412477,10,Yea
412480,10,Yea
412485,10,Yea
412486,10,Yea
412487,10,Yea
412488,10,Yea
412500,10,Yea
412501,10,Yea
412503,10,Yea
412505,10,Yea
412506,10,Yea
412510,10,Yea
412511,10,Yea
412512,10,Yea
412513,10,Yea
412514,10,Yea
412516,10,Yea
412517,10,Yea
412519,10,Yea
412520,10,Yea
412521,10,Yea
412522,10,Yea
412523,10,Yea
412525,10,Yea
412529,10,Yea
412531,10,Yea
412532,10,Not Voting
412534,10,Yea
412536,10,Yea
412537,10,Yea
412538,10,Yea
412539,10,Yea
412541,10,Yea
412543,10,Yea
412546,10,Yea
412548,10,Yea
412550,10,Yea
412552,10,Yea
412553,10,Yea
412557,10,Yea
412559,10,Yea
412560,10,Yea
412561,10,Yea
412562,10,Not Voting
412563,10,Yea
412564,10,Yea
412565,10,Yea
412566,10,Yea
412568,10,Yea
412569,10,Yea
412571,10,Yea
412572,10,Yea
412574,10,Yea
412576,10,Yea
412578,10,Yea
412579,10,Yea
412580,10,Yea
412581,10,Yea
412583,10,Yea
412584,10,Yea
412585,10,Yea
412595,10,Yea
412596,10,Yea
412600,10,Yea
412601,10,Yea
412606,10,Yea
412607,10,Yea
412608,10,Yea
412609,10,Yea
412610,10,Yea
412612,10,Yea
412613,10,Yea
412615,10,Yea
412616,10,Yea
412617,10,Yea
412619,10,Yea
412622,10,Yea
412623,10,Yea
412624,10,Yea
412625,10,Yea
412629,10,Yea
412630,10,Not Voting
412631,10,Yea
412632,10,Yea
412634,10,Yea
412637,10,Yea
412638,10,Yea
412639,10,Yea
412641,10,Yea
412644,10,Yea
412646,10,Yea
412647,10,Yea
412648,10,Yea
412649,10,Yea
412652,10,Yea
412653,10,Yea
412654,10,Yea
412655,10,Yea
412657,10,Yea
412660,10,Yea
412661,10,Yea
412662,10,Yea
412670,10,Yea
412673,10,Yea
412674,10,Yea
412675,10,Yea
412676,10,Yea
412677,10,Yea
412682,10,Yea
412683,10,Yea
412684,10,Yea
412685,10,Yea
412686,10,Yea
412687,10,Yea
412688,10,Yea
412689,10,Yea
412690,10,Yea
412691,10,Yea
412692,10,Yea
412693,10,Yea
412694,10,Yea
412695,10,Yea
412696,10,Yea
412697,10,Yea
412698,10,Yea
412699,10,Yea
412700,10,Yea
412701,10,Yea
412702,10,Yea
412703,10,Yea
412704,10,Yea
412705,10,Yea
412706,10,Yea
412707,10,Yea
412708,10,Yea
412709,10,Yea
412710,10,Yea
412712,10,Yea
412713,10,Yea
412714,10,Yea
412717,10,Yea
412718,10,Yea
412721,10,Yea
412722,10,Yea
412724,10,Yea
412725,10,Yea
412726,10,Yea
412728,10,Yea
412730,10,Yea
412731,10,Yea
412732,10,Yea
412735,10,Yea
412736,10,Yea
412738,10,Yea
412739,10,Yea
412740,10,Yea
412744,10,Yea
412745,10,Yea
412746,10,Yea
412747,10,Yea
412748,10,Yea
412749,10,Yea
412750,10,Yea
412751,10,Yea
412753,10,Yea
412754,10,Not Voting
412755,10,Yea
412756,10,Yea
412757,10,Yea
412758,10,Yea
412759,10,Yea
412760,10,Yea
412761,10,Yea
412762,10,Yea
412763,10,Yea
412764,10,Yea
412765,10,Yea
412766,10,Yea
412767,10,Yea
412768,10,Yea
412769,10,Yea
412771,10,Yea
412772,10,Yea
412773,10,Yea
412774,10,Yea
412775,10,Yea
412776,10,Yea
412777,10,Yea
412778,10,Yea
412779,10,Yea
412780,10,Yea
412781,10,Yea
412782,10,Yea
412783,10,Yea
412784,10,Yea
412785,10,Yea
412786,10,Yea
412787,10,Yea
412788,10,Yea
412789,10,Yea
412790,10,Yea
412791,10,Yea
412792,10,Yea
412793,10,Yea
412794,10,Yea
412795,10,Yea
412796,10,Yea
412797,10,Yea
412798,10,Yea
412799,10,Yea
412800,10,Yea
412801,10,Yea
412802,10,Yea
412803,10,Yea
412804,10,Yea
412805,10,Yea
412806,10,Yea
412807,10,Yea
412808,10,Yea
412809,10,Yea
412810,10,Yea
412811,10,Yea
412812,10,Yea
412813,10,Yea
412814,10,Yea
412815,10,Yea
412816,10,Yea
412817,10,Yea
412818,10,Yea
412819,10,Yea
412820,10,Yea
412821,10,Yea
412822,10,Yea
412823,10,Yea
412824,10,Yea
412825,10,Yea
412826,10,Yea
412827,10,Yea
412828,10,Yea
412829,10,Yea
412830,10,Yea
412831,10,Yea
412832,10,Yea
412833,10,Yea
412834,10,Yea
412835,10,Yea
412836,10,Yea
412837,10,Yea
412842,10,Yea
400004,9,Nay
400029,9,Nay
400030,9,Yea
400033,9,Yea
400046,9,Nay
400052,9,Nay
400057,9,Nay
400068,9,Nay
400069,9,Yea
400071,9,Nay
400074,9,Yea
400075,9,Yea
400077,9,Nay
400081,9,Yea
400090,9,Yea
400093,9,Yea
400097,9,Yea
400100,9,Yea
400101,9,Yea
400103,9,Yea
400108,9,Nay
400111,9,Yea
400114,9,Yea
400122,9,Yea
400124,9,Yea
400157,9,Nay
400158,9,Nay
400162,9,Yea
400170,9,Yea
400189,9,Yea
400199,9,Yea
400204,9,Yea
400211,9,Yea
400218,9,Yea
400219,9,Nay
400220,9,Nay
400230,9,Yea
400232,9,Yea
400233,9,Yea
400237,9,Yea
400240,9,Yea
400245,9,Yea
400246,9,Yea
400247,9,Nay
400249,9,Yea
400251,9,Yea
400259,9,Yea
400263,9,Yea
400271,9,Yea
400289,9,Yea
400290,9,Yea
400291,9,Yea
400297,9,Nay
400308,9,Yea
400309,9,Yea
400316,9,Yea
400326,9,Yea
400340,9,Nay
400341,9,Nay
400347,9,Yea
400349,9,Yea
400350,9,Yea
400352,9,Yea
400355,9,Yea
400360,9,Yea
400361,9,Yea
400363,9,Yea
400364,9,Yea
400365,9,Nay
400366,9,Yea
400371,9,Yea
400373,9,Nay
400376,9,Nay
400379,9,Yea
400380,9,Nay
400402,9,Yea
400403,9,Yea
400404,9,Nay
400411,9,Nay
400414,9,Nay
400416,9,Yea
400417,9,Yea
400419,9,Nay
400422,9,Yea
400433,9,Nay
400440,9,Nay
400616,9,Yea
400618,9,Yea
400623,9,Yea
400630,9,Yea
400639,9,Yea
400640,9,Nay
400641,9,Yea
400643,9,Nay
400644,9,Nay
400651,9,Nay
400653,9,Yea
400654,9,Nay
400655,9,Nay
400656,9,Nay
400657,9,Yea
400659,9,Nay
400661,9,Yea
400663,9,Yea
412186,9,Yea
412189,9,Yea
412190,9,Nay
412191,9,Nay
412192,9,Yea
412193,9,Yea
412195,9,Yea
412196,9,Nay
412199,9,Yea
412209,9,Yea
412211,9,Yea
412212,9,Yea
412213,9,Nay
412217,9,Nay
412221,9,Yea
412226,9,Nay
412236,9,Yea
412239,9,Yea
412250,9,Nay
412255,9,Nay
412256,9,Nay
412257,9,Yea
412258,9,Yea
412259,9,Not Voting
412261,9,Nay
412272,9,Yea
412278,9,Nay
412282,9,Yea
412283,9,Nay
412286,9,Yea
412292,9,Nay
412293,9,Yea
412295,9,Nay
412302,9,Nay
412307,9,Yea
412309,9,Nay
412310,9,Nay
412315,9,Yea
412317,9,Nay
412318,9,Yea
412319,9,Yea
412327,9,Yea
412331,9,Yea
412379,9,Yea
412382,9,Yea
412385,9,Yea
412388,9,Nay
412393,9,Nay
412394,9,Nay
412395,9,Nay
412396,9,Yea
412397,9,Nay
412399,9,Nay
412400,9,Nay
412402,9,Nay
412404,9,Yea
412405,9,Nay
412410,9,Nay
412412,9,Yea
412416,9,Nay
412417,9,Nay
412421,9,Nay
412427,9,Nay
412432,9,Yea
412434,9,Nay
412435,9,Yea
412437,9,Nay
412438,9,Nay
412443,9,Nay
412444,9,Nay
412445,9,Nay
412460,9,Nay
412461,9,Nay
412463,9,Nay
412465,9,Nay
412470,9,Yea
412472,9,Nay
412476,9,Nay
412477,9,Nay
412480,9,Nay
412485,9,Nay
412486,9,Nay
412487,9,Nay
412488,9,Nay
412500,9,Nay
412501,9,Yea
412503,9,Nay
412505,9,Yea
412506,9,Yea
412510,9,Nay
412511,9,Yea
412512,9,Yea
412513,9,Nay
412514,9,Yea
412516,9,Yea
412517,9,Yea
412519,9,Yea
412520,9,Yea
412521,9,Yea
412522,9,Yea
412523,9,Yea
412525,9,Nay
412529,9,Yea
412531,9,Nay
412532,9,Yea
412534,9,Yea
412536,9,Nay
412537,9,Yea
412538,9,Nay
412539,9,Nay
412541,9,Nay
412543,9,Yea
412546,9,Yea
412548,9,Nay
412550,9,Nay
412552,9,Nay
412553,9,Nay
412557,9,Yea
412559,9,Yea
412560,9,Yea
412561,9,Yea
412562,9,Yea
412563,9,Nay
412564,9,Nay
412565,9,Yea
412566,9,Nay
412568,9,Nay
412569,9,Nay
412571,9,Yea
412572,9,Nay
412574,9,Nay
412576,9,Yea
412578,9,Nay
412579,9,Yea
412580,9,Yea
412581,9,Nay
412583,9,Yea
412584,9,Yea
412585,9,Yea
412595,9,Yea
412596,9,Nay
412600,9,Yea
412601,9,Nay
412606,9,Yea
412607,9,Yea
412608,9,Nay
412609,9,Nay
412610,9,Nay
412612,9,Yea
412613,9,Yea
412615,9,Yea
412616,9,Yea
412617,9,Yea
412619,9,Nay
412622,9,Nay
412623,9,Nay
412624,9,Nay
412625,9,Nay
412629,9,Nay
412630,9,Not Voting
412631,9,Nay
412632,9,Yea
412634,9,Nay
412637,9,Yea
412638,9,Yea
412639,9,Nay
412641,9,Nay
412644,9,Yea
412646,9,Nay
412647,9,Yea
412648,9,Nay
412649,9,Nay
412652,9,Yea
412653,9,Nay
412654,9,Nay
412655,9,Nay
412657,9,Yea
412660,9,Nay
412661,9,Nay
412662,9,Not Voting
412670,9,Nay
412673,9,Nay
412674,9,Nay
412675,9,Nay
412676,9,Nay
412677,9,Yea
412682,9,Yea
412683,9,Nay
412684,9,Yea
412685,9,Yea
412686,9,Yea
412687,9,Yea
412688,9,Yea
412689,9,Yea
412690,9,Nay
412691,9,Nay
412692,9,Nay
412693,9,Yea
412694,9,Yea
412695,9,Yea
412696,9,Yea
412697,9,Yea
412698,9,Nay
412699,9,Nay
412700,9,Nay
412701,9,Yea
412702,9,Nay
412703,9,Nay
412704,9,Nay
412705,9,Nay
412706,9,Nay
412707,9,Yea
412708,9,Yea
412709,9,Nay
412710,9,Nay
412712,9,Nay
412713,9,Nay
412714,9,Yea
412717,9,Yea
412718,9,Yea
412721,9,Nay
412722,9,Nay
412724,9,Nay
412725,9,Yea
412726,9,Nay
412728,9,Yea
412730,9,Yea
412731,9,Nay
412732,9,Nay
412735,9,Nay
412736,9,Nay
412738,9,Nay
412739,9,Yea
412740,9,Nay
412744,9,Yea
412745,9,Nay
412746,9,Nay
412747,9,Nay
412748,9,Nay
412749,9,Yea
412750,9,Yea
412751,9,Yea
412753,9,Yea
412754,9,Yea
412755,9,Yea
412756,9,Yea
412757,9,Yea
412758,9,Yea
412759,9,Yea
412760,9,Yea
412761,9,Yea
412762,9,Yea
412763,9,Yea
412764,9,Nay
412765,9,Nay
412766,9,Nay
412767,9,Yea
412768,9,Yea
412769,9,Yea
412771,9,Yea
412772,9,Yea
412773,9,Nay
412774,9,Yea
412775,9,Yea
412776,9,Yea
412777,9,Nay
412778,9,Nay
412779,9,Nay
412780,9,Yea
412781,9,Yea
412782,9,Yea
412783,9,Yea
412784,9,Yea
412785,9,Yea
412786,9,Yea
412787,9,Yea
412788,9,Nay
412789,9,Yea
412790,9,Yea
412791,9,Yea
412792,9,Nay
412793,9,Nay
412794,9,Nay
412795,9,Yea
412796,9,Yea
412797,9,Yea
412798,9,Yea
412799,9,Yea
412800,9,Yea
412801,9,Yea
412802,9,Yea
412803,9,Yea
412804,9,Yea
412805,9,Yea
412806,9,Yea
412807,9,Nay
412808,9,Yea
412809,9,Yea
412810,9,Yea
412811,9,Nay
412812,9,Nay
412813,9,Nay
412814,9,Yea
412815,9,Nay
412816,9,Nay
412817,9,Nay
412818,9,Nay
412819,9,Nay
412820,9,Nay
412821,9,Nay
412822,9,Nay
412823,9,Nay
412824,9,Yea
412825,9,Yea
412826,9,Nay
412827,9,Yea
412828,9,Yea
412829,9,Yea
412830,9,Yea
412831,9,Nay
412832,9,Nay
412833,9,Yea
412834,9,Yea
412835,9,Yea
412836,9,Nay
412837,9,Nay
412842,9,Yea
400004,7,Yea
400029,7,Yea
400030,7,Yea
400033,7,Yea
400046,7,Yea
400052,7,Yea
400057,7,Yea
400068,7,Yea
400069,7,Yea
400071,7,Yea
400074,7,Yea
400075,7,Yea
400077,7,Yea
400081,7,Yea
400090,7,Yea
400093,7,Yea
400097,7,Yea
400100,7,Yea
400101,7,Yea
400103,7,Yea
400108,7,Yea
400111,7,Yea
400114,7,Yea
400122,7,Yea
400124,7,Yea
400157,7,Yea
400158,7,Yea
400162,7,Yea
400170,7,Not Voting
400189,7,Yea
400199,7,Yea
400204,7,Yea
400211,7,Yea
400218,7,Yea
400219,7,Yea
400220,7,Yea
400230,7,Yea
400232,7,Yea
400233,7,Yea
400237,7,Yea
400240,7,Yea
400245,7,Not Voting
400246,7,Yea
400247,7,Yea
400249,7,Yea
400251,7,Yea
400259,7,Yea
400263,7,Yea
400271,7,Yea
400289,7,Yea
400290,7,Yea
400291,7,Yea
400297,7,Yea
400308,7,Yea
400309,7,Yea
400316,7,Yea
400326,7,Yea
400340,7,Yea
400341,7,Yea
400347,7,Yea
400349,7,Yea
400350,7,Yea
400352,7,Yea
400355,7,Yea
400360,7,Yea
400361,7,Yea
400363,7,Yea
400364,7,Yea
400365,7,Yea
400366,7,Yea
400371,7,Yea
400373,7,Yea
400376,7,Yea
400379,7,Yea
400380,7,Yea
400402,7,Yea
400403,7,Yea
400404,7,Yea
400411,7,Yea
400414,7,Yea
400416,7,Yea
400417,7,Yea
400419,7,Yea
400422,7,Yea
400433,7,Yea
400440,7,Yea
400616,7,Yea
400618,7,Yea
400623,7,Yea
400630,7,Yea
400639,7,Not Voting
400640,7,Yea
400641,7,Yea
400643,7,Yea
400644,7,Yea
400651,7,Yea
400653,7,Yea
400654,7,Yea
400655,7,Yea
400656,7,Yea
400657,7,Yea
400659,7,Yea
400661,7,Yea
400663,7,Yea
412186,7,Yea
412189,7,Yea
412190,7,Yea
412191,7,Yea
412192,7,Yea
412193,7,Yea
412195,7,Yea
412196,7,Yea
412199,7,Yea
412209,7,Yea
412211,7,Yea
412212,7,Yea
412213,7,Yea
412217,7,Yea
412221,7,Yea
412226,7,Yea
412236,7,Yea
412239,7,Yea
412250,7,Yea
412255,7,Yea
412256,7,Yea
412257,7,Yea
412258,7,Yea
412259,7,Yea
412261,7,Yea
412272,7,Yea
412278,7,Yea
412282,7,Yea
412283,7,Yea
412286,7,Yea
412292,7,Yea
412293,7,Yea
412295,7,Yea
412302,7,Yea
412307,7,Yea
412309,7,Yea
412310,7,Yea
412315,7,Yea
412317,7,Yea
412318,7,Yea
412319,7,Yea
412327,7,Yea
412331,7,Yea
412379,7,Yea
412382,7,Yea
412385,7,Yea
412388,7,Yea
412393,7,Yea
412394,7,Yea
412395,7,Yea
412396,7,Yea
412397,7,Present
412399,7,Not Voting
412400,7,Yea
412402,7,Yea
412404,7,Yea
412405,7,Yea
412410,7,Yea
412412,7,Yea
412416,7,Yea
412417,7,Yea
412421,7,Yea
412427,7,Yea
412432,7,Yea
412434,7,Yea
412435,7,Yea
412437,7,Yea
412438,7,Present
412443,7,Yea
412444,7,Yea
412445,7,Yea
412460,7,Yea
412461,7,Yea
412463,7,Yea
412465,7,Yea
412470,7,Yea
412472,7,Yea
412476,7,Yea
412477,7,Yea
412480,7,Yea
412485,7,Yea
412486,7,Yea
412487,7,Yea
412488,7,Yea
412500,7,Yea
412501,7,Yea
412503,7,Present
412505,7,Yea
412506,7,Yea
412510,7,Yea
412511,7,Yea
412512,7,Yea
412513,7,Yea
412514,7,Yea
412516,7,Yea
412517,7,Yea
412519,7,Yea
412520,7,Yea
412521,7,Yea
412522,7,Yea
412523,7,Yea
412525,7,Yea
412529,7,Yea
412531,7,Yea
412532,7,Yea
412534,7,Yea
412536,7,Yea
412537,7,Yea
412538,7,Yea
412539,7,Yea
412541,7,Yea
412543,7,Yea
412546,7,Yea
412548,7,Yea
412550,7,Yea
412552,7,Yea
412553,7,Yea
412557,7,Yea
412559,7,Yea
412560,7,Yea
412561,7,Yea
412562,7,Yea
412563,7,Yea
412564,7,Yea
412565,7,Yea
412566,7,Yea
412568,7,Yea
412569,7,Yea
412571,7,Yea
412572,7,Yea
412574,7,Yea
412576,7,Yea
412578,7,Yea
412579,7,Yea
412580,7,Yea
412581,7,Yea
412583,7,Yea
412584,7,Yea
412585,7,Yea
412595,7,Yea
412596,7,Yea
412600,7,Yea
412601,7,Yea
412606,7,Yea
412607,7,Yea
412608,7,Yea
412609,7,Yea
412610,7,Yea
412612,7,Yea
412613,7,Yea
412615,7,Yea
412616,7,Yea
412617,7,Yea
412619,7,Yea
412622,7,Yea
412623,7,Yea
412624,7,Yea
412625,7,Yea
412629,7,Yea
412630,7,Yea
412631,7,Yea
412632,7,Yea
412634,7,Yea
412637,7,Yea
412638,7,Yea
412639,7,Yea
412641,7,Yea
412644,7,Yea
412646,7,Yea
412647,7,Yea
412648,7,Yea
412649,7,Yea
412652,7,Yea
412653,7,Not Voting
412654,7,Yea
412655,7,Yea
412657,7,Yea
412660,7,Yea
412661,7,Yea
412662,7,Yea
412670,7,Yea
412673,7,Yea
412674,7,Yea
412675,7,Yea
412676,7,Yea
412677,7,Yea
412682,7,Yea
412683,7,Yea
412684,7,Yea
412685,7,Yea
412686,7,Yea
412687,7,Yea
412688,7,Yea
412689,7,Yea
412690,7,Present
412691,7,Yea
412692,7,Yea
412693,7,Yea
412694,7,Yea
412695,7,Yea
412696,7,Yea
412697,7,Yea
412698,7,Yea
412699,7,Yea
412700,7,Yea
412701,7,Yea
412702,7,Yea
412703,7,Yea
412704,7,Not Voting
412705,7,Yea
412706,7,Yea
412707,7,Yea
412708,7,Yea
412709,7,Yea
412710,7,Yea
412712,7,Yea
412713,7,Yea
412714,7,Yea
412717,7,Yea
412718,7,Yea
412721,7,Yea
412722,7,Yea
412724,7,Yea
412725,7,Yea
412726,7,Yea
412728,7,Not Voting
412730,7,Yea
412731,7,Yea
412732,7,Yea
412735,7,Yea
412736,7,Yea
412738,7,Yea
412739,7,Yea
412740,7,Yea
412744,7,Yea
412745,7,Yea
412746,7,Yea
412747,7,Yea
412748,7,Yea
412749,7,Yea
412750,7,Yea
412751,7,Yea
412753,7,Yea
412754,7,Yea
412755,7,Yea
412756,7,Yea
412757,7,Yea
412758,7,Yea
412759,7,Yea
412760,7,Yea
412761,7,Yea
412762,7,Yea
412763,7,Yea
412764,7,Yea
412765,7,Yea
412766,7,Yea
412767,7,Yea
412768,7,Yea
412769,7,Yea
412771,7,Yea
412772,7,Yea
412773,7,Yea
412774,7,Yea
412775,7,Yea
412776,7,Yea
412777,7,Yea
412778,7,Yea
412779,7,Yea
412780,7,Yea
412781,7,Yea
412782,7,Yea
412783,7,Yea
412784,7,Yea
412785,7,Yea
412786,7,Yea
412787,7,Yea
412788,7,Yea
412789,7,Yea
412790,7,Yea
412791,7,Yea
412792,7,Yea
412793,7,Yea
412794,7,Yea
412795,7,Yea
412796,7,Yea
412797,7,Yea
412798,7,Yea
412799,7,Yea
412800,7,Yea
412801,7,Yea
412802,7,Yea
412803,7,Yea
412804,7,Yea
412805,7,Yea
412806,7,Yea
412807,7,Yea
412808,7,Yea
412809,7,Yea
412810,7,Yea
412811,7,Yea
412812,7,Yea
412813,7,Yea
412814,7,Yea
412815,7,Yea
412816,7,Yea
412817,7,Yea
412818,7,Yea
412819,7,Yea
412820,7,Yea
412821,7,Yea
412822,7,Yea
412823,7,Yea
412824,7,Yea
412825,7,Yea
412826,7,Yea
412827,7,Yea
412828,7,Yea
412829,7,Yea
412830,7,Yea
412831,7,Yea
412832,7,Yea
412833,7,Yea
412834,7,Yea
412835,7,Yea
412836,7,Yea
412837,7,Yea
412842,7,Yea
400004,5,Yea
400029,5,Yea
400030,5,Yea
400033,5,Yea
400046,5,Yea
400052,5,Yea
400057,5,Yea
400068,5,Yea
400069,5,Yea
400071,5,Yea
400074,5,Yea
400075,5,Yea
400077,5,Yea
400081,5,Yea
400090,5,Yea
400093,5,Not Voting
400097,5,Yea
400100,5,Yea
400101,5,Yea
400103,5,Yea
400108,5,Yea
400111,5,Yea
400114,5,Yea
400122,5,Yea
400124,5,Yea
400157,5,Yea
400158,5,Yea
400162,5,Not Voting
400170,5,Yea
400189,5,Yea
400199,5,Yea
400204,5,Yea
400211,5,Yea
400218,5,Yea
400219,5,Yea
400220,5,Yea
400230,5,Yea
400232,5,Yea
400233,5,Yea
400237,5,Yea
400240,5,Yea
400245,5,Yea
400246,5,Yea
400247,5,Yea
400249,5,Yea
400251,5,Yea
400259,5,Yea
400263,5,Yea
400271,5,Yea
400289,5,Yea
400290,5,Yea
